"year","title","imdb_id","gross_inflation","rank_unadjusted_inflation"
2008,"Meet Dave (2008)","tt0765476",14298000,3674
2004,"Kinsey (2004)","tt0362269",14289900,3850
1994,"Exit to Eden (1994)","tt0109758",14236400,4307
1999,"The Love Letter (1999)","tt0166252",14180300,4081
1994,"Mixed Nuts (1994)","tt0110538",14153100,4313
2009,"12 Rounds (2009)","tt1160368",14152000,3632
1999,"All About My Mother (1999)","tt0185125",14146100,4083
1986,"A Fine Mess (1986)","tt0091051",14140400,4442
1967,"Easy Come, Easy Go (1967)","tt0061610",14137500,5555
1992,"The Mambo Kings (1992)","tt0104802",14129600,4323
1992,"Fortress (1992)","tt0106950",14129600,4324
2013,"Inside Llewyn Davis (2013)","tt2042568",14125500,3528
1988,"Hairspray (1988)","tt0095270",14119000,4337
2000,"Whatever It Takes (2000)","tt0202402",14107200,4028
1983,"Romantic Comedy (1983)","tt0086205",14085700,4625
1995,"Three Wishes (1995)","tt0114663",14060000,4265
1988,"Fresh Horses (1988)","tt0095178",14055500,4339
2015,"Burnt (2015)","tt2503944",14035600,3481
2012,"Anna Karenina (2012)","tt1781769",13990000,3572
2012,"Beasts of the Southern Wild (2012)","tt2125435",13990000,3578
1984,"Racing with the Moon (1984)","tt0087968",13982100,4578
2005,"Shopgirl (2005)","tt0338427",13979700,3843
1986,"My Little Pony: The Movie (1986)","tt0091584",13976300,4465
2014,"Whiplash (2014)","tt2582802",13949800,3540
2006,"Scoop (2006)","tt0457513",13946600,3813
2008,"The Longshots (2008)","tt1091751",13934500,3709
1998,"Krippendorf's Tribe (1998)","tt0120725",13931100,4187
2003,"Duplex (2003)","tt0266489",13922900,3926
2009,"Sorority Row (2009)","tt1232783",13920000,3664
1989,"Shirley Valentine (1989)","tt0098319",13915600,4388
2007,"In the Land of Women (2007)","tt0419843",13909900,3755
2007,"Dragon Wars: D-War (2007)","tt0372873",13909900,3769
1996,"Dear God (1996)","tt0116059",13896400,4261
2002,"Talk to Her (2002)","tt0287467",13896000,3961
1985,"Twice in a Lifetime (1985)","tt0090223",13895500,4530
1993,"Best of the Best II (1993)","tt0106393",13890600,4346
2000,"Pollock (2000)","tt0183659",13881300,4040
1997,"Wild America (1997)","tt0120512",13874500,4218
2005,"The Great Raid (2005)","tt0326905",13844000,3859
1986,"Highlander (1986)","tt0091203",13835600,4470
2011,"Silent House (2011)","tt1767382",13823500,3600
1993,"Once Upon a Forest (1993)","tt0107745",13806500,4352
1982,"Evil Under the Sun (1982)","tt0083908",13789800,4716
1989,"The Gods Must Be Crazy II (1989)","tt0097443",13784100,4397
1990,"Delta Force 2: The Colombian Connection (1990)","tt0099399",13780100,4335
1982,"Grease 2 (1982)","tt0084021",13760200,4719
1984,"Once Upon a Time in America (1984)","tt0087843",13723200,4596
1997,"B*A*P*S (1997)","tt0118663",13722900,4238
1996,"House Arrest (1996)","tt0116571",13719200,4282
1989,"Music Box (1989)","tt0100211",13718400,4405
1986,"The Transformers: The Movie (1986)","tt0092106",13718300,4484
2005,"Domino (2005)","tt0421054",13708300,3865
2005,"In the Mix (2005)","tt0426615",13708300,3871
1995,"Never Talk to Strangers (1995)","tt0113965",13700000,4305
2016,"The Finest Hours (2016)","tt2025690",13700000,3478
1986,"The Hitcher (1986)","tt0091209",13694900,4486
1986,"Crossroads (1986)","tt0090888",13694900,4489
1997,"She's So Lovely (1997)","tt0120112",13685000,4242
2012,"Cirque du Soleil: Worlds Away (2012)","tt1792647",13662100,3607
1995,"Panther (1995)","tt0114084",13660000,4308
1988,"Hot to Trot (1988)","tt0095326",13632100,4373
1997,"Zeus and Roxanne (1997)","tt0120550",13609200,4249
1993,"The Real McCoy (1993)","tt0107927",13596400,4370
1988,"Mac and Me (1988)","tt0095560",13589800,4374
1986,"Mona Lisa (1986)","tt0091538",13577600,4496
2005,"Cry_Wolf (2005)","tt0384286",13572500,3884
2008,"Be Kind Rewind (2008)","tt0799934",13571000,3743
2002,"Dark Blue (2002)","tt0279331",13566600,3988
2001,"The Deep End (2001)","tt0250323",13557200,4017
2012,"People Like Us (2012)","tt1716777",13552800,3616
1994,"The Road to Wellville (1994)","tt0111001",13549500,4362
2006,"Facing the Giants (2006)","tt0805526",13548100,3858
1987,"Assassination (1987)","tt0092585",13528400,4437
1989,"UHF (1989)","tt0098546",13499200,4422
1993,"The Temp (1993)","tt0108311",13491300,4376
1998,"Run Lola Run (1998)","tt0130827",13485900,4231
1993,"Six Degrees of Separation (1993)","tt0108149",13470300,4379
1981,"Thief (1981)","tt0083190",13456800,4807
1988,"The Unholy (1988)","tt0096340",13420400,4390
2015,"Do You Believe? (2015)","tt4056738",13416400,3561
2006,"The Fountain (2006)","tt0414993",13415300,3863
1986,"Wisdom (1986)","tt0092225",13413500,4520
2007,"Primeval (2007)","tt0772193",13404100,3802
1995,"Mighty Aphrodite (1995)","tt0113819",13400000,4332
1992,"Article 99 (1992)","tt0101371",13374900,4384
2000,"Shadow of the Vampire (2000)","tt0189998",13364800,4080
1990,"Flashback (1990)","tt0099581",13348200,4368
2010,"Let Me In (2010)","tt1228987",13342200,3646
2008,"Doomsday (2008)","tt0483607",13328700,3770
1982,"Honkytonk Man (1982)","tt0084088",13316300,4755
2014,"Love & Mercy (2014)","tt0903657",13310900,3603
1997,"Star Kid (1997)","tt0120478",13305900,4269
2006,"Penelope (2006)","tt0472160",13282400,3890
1983,"Beyond the Limit (1983)","tt0085236",13257100,4687
1983,"The Hunger (1983)","tt0085701",13257100,4688
1988,"A Night in the Life of Jimmy Reardon (1988)","tt0095736",13251100,4404
1991,"Defenseless (1991)","tt0099397",13246300,4378
1991,"My Own Private Idaho (1991)","tt0102494",13225700,4382
1995,"The Hunted (1995)","tt0113360",13220000,4345
2008,"Stop-Loss (2008)","tt0489281",13207500,3773
1984,"The Hotel New Hampshire (1984)","tt0087428",13205400,4624
1993,"The House of the Spirits (1993)","tt0107151",13176100,4403
1987,"Evil Dead II (1987)","tt0092991",13172400,4469
1987,"Cry Freedom (1987)","tt0092804",13127900,4471
2010,"Extraordinary Measures (2010)","tt1244659",13121700,3669
1988,"Braddock: Missing in Action III (1988)","tt0094792",13102900,4416
2003,"Le divorce (2003)","tt0306734",13086100,3986
1957,"Nights of Cabiria (1957)","tt0050783",13084800,6469
2007,"La Vie en Rose (2007)","tt0450188",13024700,3841
1992,"Night and the City (1992)","tt0105001",12997600,4410
1989,"Immediate Family (1989)","tt0097567",12995200,4467
1994,"Widows' Peak (1994)","tt0111712",12987600,4407
2001,"Ghosts of Mars (2001)","tt0228333",12957800,4059
1991,"Rambling Rose (1991)","tt0102753",12957000,4402
2007,"Pathfinder (2007)","tt0446013",12898300,3848
2014,"Foxcatcher (2014)","tt1100089",12884900,3650
1998,"BASEketball (1998)","tt0131857",12873800,4289
2002,"Boat Trip (2002)","tt0285462",12862800,4041
1992,"Folks! (1992)","tt0104283",12850800,4426
2013,"The Last Stand (2013)","tt1549920",12841300,3657
1993,"Short Cuts (1993)","tt0108122",12839900,4430
2015,"Strange Magic (2015)","tt4191054",12797200,3612
2012,"Gone (2012)","tt1838544",12787700,3684
1986,"Troll (1986)","tt0092115",12780300,4573
1994,"The Last Seduction (1994)","tt0110308",12779400,4425
2004,"Superbabies: Baby Geniuses 2 (2004)","tt0270846",12762800,3983
2009,"The Young Victoria (2009)","tt0962736",12760000,3765
1991,"Mystery Date (1991)","tt0102500",12750400,4420
1991,"Barton Fink (1991)","tt0101410",12709000,4423
1987,"Surrender (1987)","tt0094078",12705100,4521
1994,"The Secret of Roan Inish (1994)","tt0111112",12696200,4433
1982,"Dead Men Don't Wear Plaid (1982)","tt0083798",12694900,4811
2015,"Hot Tub Time Machine 2 (2015)","tt2637294",12694000,3628
2015,"Self/less (2015)","tt2140379",12694000,3631
2004,"First Daughter (2004)","tt0361620",12692800,3989
2010,"The Conspirator (2010)","tt0968264",12680600,3704
1989,"Millennium (1989)","tt0097883",12666500,4502
1988,"1969 (1988)","tt0094594",12658400,4461
2007,"Bratz (2007)","tt0804452",12645300,3893
1993,"The Cemetery Club (1993)","tt0106536",12629700,4445
1987,"Nadine (1987)","tt0093596",12616100,4531
2015,"Far from the Madding Crowd (2015)","tt2935476",12590700,3633
2015,"The 33 (2015)","tt2006295",12590700,3641
1997,"U Turn (1997)","tt0120399",12566700,4341
1995,"Steal Big Steal Little (1995)","tt0114536",12560000,4400
2002,"The Importance of Being Earnest (2002)","tt0278500",12548400,4067
2009,"Extract (2009)","tt1225822",12528000,3780
2002,"Death to Smoochy (2002)","tt0266452",12518400,4070
1992,"Belle Epoque (1992)","tt0103791",12515400,4464
2006,"Black Snake Moan (2006)","tt0462200",12485500,3956
1999,"Outside Providence (1999)","tt0125971",12484800,4226
1990,"Men Don't Leave (1990)","tt0100134",12484400,4438
1998,"Caught Up (1998)","tt0119988",12465700,4326
1998,"Smoke Signals (1998)","tt0120321",12465700,4328
2012,"The Words (2012)","tt1840417",12459800,3718
1998,"American History X (1998)","tt0120586",12447100,4330
1984,"The Lonely Guy (1984)","tt0087635",12428600,4686
1988,"The Rescue (1988)","tt0095981",12404400,4481
1996,"Ed (1996)","tt0116165",12380800,4398
2004,"Saved! (2004)","tt0332375",12314500,4023
1993,"Heaven & Earth (1993)","tt0107096",12314500,4478
2009,"Not Easily Broken (2009)","tt0795438",12296000,3804
2011,"Jane Eyre (2011)","tt1229822",12287500,3738
1997,"Switchback (1997)","tt0119210",12282400,4369
1994,"Ed Wood (1994)","tt0109707",12259100,4473
1969,"Che! (1969)","tt0064158",12253500,5532
2005,"Transamerica (2005)","tt0407265",12228900,3995
1997,"Warriors of Virtue (1997)","tt0120479",12225500,4372
2007,"Rendition (2007)","tt0804522",12215400,3925
2004,"Suspect Zero (2004)","tt0324127",12202400,4029
1994,"Ready to Wear (1994)","tt0110907",12196700,4479
1989,"Dream a Little Dream (1989)","tt0097236",12162500,4552
2002,"Dirty Pretty Things (2002)","tt0301199",12144100,4103
2013,"Out of the Furnace (2013)","tt1206543",12092300,3729
1984,"This Is Spinal Tap (1984)","tt0088258",12092000,4713
2007,"Death Sentence (2007)","tt0804461",12051000,3939
1987,"The Sicilian (1987)","tt0093966",12037600,4577
1994,"Trapped in Paradise (1994)","tt0111477",12030100,4501
1988,"Eight Men Out (1988)","tt0095082",12023400,4528
1995,"The Walking Dead (1995)","tt0114888",12020000,4444
1992,"Indochine (1992)","tt0104507",12012300,4513
1990,"Night of the Living Dead (1990)","tt0100258",12011300,4490
1997,"Most Wanted (1997)","tt0119709",11979100,4391
2005,"The Ice Harvest (2005)","tt0400525",11971000,4018
1990,"Stanley & Iris (1990)","tt0100680",11970200,4492
1986,"Out of Bounds (1986)","tt0091706",11959600,4626
2009,"Pandorum (2009)","tt1188729",11948000,3837
2009,"The Boondock Saints II: All Saints Day (2009)","tt1300851",11948000,3845
2009,"Whiteout (2009)","tt0365929",11948000,3846
1997,"Affliction (1997)","tt0118564",11941200,4392
2007,"Once (2007)","tt0907657",11937200,3950
1993,"Hear No Evil (1993)","tt0107090",11936200,4529
2007,"The Visitor (2007)","tt0857191",11911900,3952
2003,"The Cooler (2003)","tt0318374",11888600,4088
1990,"Leatherface: Texas Chainsaw Massacre III (1990)","tt0099994",11867400,4505
1988,"Elvira: Mistress of the Dark (1988)","tt0095088",11854000,4547
1998,"Gods and Monsters (1998)","tt0120684",11853500,4383
1985,"A Chorus Line (1985)","tt0088915",11836900,4678
1993,"Swing Kids (1993)","tt0108265",11831200,4541
1993,"Batman: Mask of the Phantasm (1993)","tt0106364",11810100,4543
1990,"Hardware (1990)","tt0099740",11785100,4517
1989,"Second Sight (1989)","tt0098276",11768000,4583
2011,"Drive Angry (2011)","tt1502404",11739000,3789
1999,"200 Cigarettes (1999)","tt0137338",11731300,4304
2009,"The Girl with the Dragon Tattoo (2009)","tt1132620",11716000,3877
1987,"Gardens of Stone (1987)","tt0093073",11703800,4600
2013,"Dead Man Down (2013)","tt2101341",11664200,3776
1988,"Heartbreak Hotel (1988)","tt0095288",11663500,4560
1987,"Hollywood Shuffle (1987)","tt0093200",11637100,4603
2008,"The Express (2008)","tt0469903",11620200,3933
2009,"Next Day Air (2009)","tt1097013",11600000,3888
1967,"Double Trouble (1967)","tt0061595",11600000,5731
2007,"A Mighty Heart (2007)","tt0829459",11595800,3976
2005,"An Unfinished Life (2005)","tt0350261",11591000,4049
1986,"Vamp (1986)","tt0092147",11584400,4652
1986,"Jean de Florette (1986)","tt0091288",11584400,4653
2010,"Jonah Hex (2010)","tt1075747",11577900,3812
1992,"Wind (1992)","tt0105824",11572000,4557
1995,"Screamers (1995)","tt0114367",11560000,4499
1995,"The Tie That Binds (1995)","tt0114666",11560000,4500
1993,"Three of Hearts (1993)","tt0108334",11558000,4562
1997,"Kull the Conqueror (1997)","tt0119484",11543100,4436
1996,"Last Dance (1996)","tt0116827",11534400,4480
2001,"The Curse of the Jade Scorpion (2001)","tt0256524",11528300,4194
2001,"The Man Who Wasn't There (2001)","tt0243133",11512900,4195
2008,"Smart People (2008)","tt0858479",11511100,3942
1998,"Croupier (1998)","tt0159382",11501100,4414
1995,"Beyond Rangoon (1995)","tt0112495",11500000,4508
1990,"Loose Cannons (1990)","tt0100053",11497200,4550
1990,"Europa Europa (1990)","tt0099776",11476600,4551
1991,"Delirious (1991)","tt0101701",11469100,4554
2013,"Belle (2013)","tt2404181",11450200,3785
1986,"Invaders from Mars (1986)","tt0091276",11443700,4665
1995,"Gold Diggers: The Secret of Bear Mountain (1995)","tt0113188",11440000,4518
1986,"Band of the Hand (1986)","tt0090693",11420200,4669
2000,"Quills (2000)","tt0180073",11395500,4262
2014,"The Drop (2014)","tt1600196",11394100,3786
1992,"Split Second (1992)","tt0105459",11383400,4574
1986,"American Anthem (1986)","tt0090631",11373300,4673
1986,"Off Beat (1986)","tt0091668",11349900,4674
1992,"Passion Fish (1992)","tt0105107",11341400,4575
1998,"Almost Heroes (1998)","tt0119053",11334100,4428
2002,"City of God (2002)","tt0317248",11320500,4179
2005,"The Man (2005)","tt0399327",11305900,4074
2004,"Sleepover (2004)","tt0368975",11305800,4113
1973,"The Day of the Dolphin (1973)","tt0069946",11305100,5384
1991,"Livin' Large! (1991)","tt0102322",11303800,4569
1988,"Monkey Shines (1988)","tt0095652",11303600,4588
2011,"Straw Dogs (2011)","tt0999913",11300100,3838
2014,"PK (2014)","tt2338151",11287600,3803
1996,"Get on the Bus (1996)","tt0116404",11278500,4515
1996,"Kolya (1996)","tt0116790",11278500,4516
2004,"Connie and Carla (2004)","tt0345074",11277800,4114
2000,"Screwed (2000)","tt0156323",11266400,4278
1981,"Pennies from Heaven (1981)","tt0082894",11266200,4979
1991,"Eve of Destruction (1991)","tt0101831",11262500,4572
2013,"Getaway (2013)","tt2167202",11236200,3818
2001,"Bones (2001)","tt0166110",11236200,4220
1988,"Hero and the Terror (1988)","tt0095296",11219000,4595
1999,"Lost & Found (1999)","tt0120836",11217500,4355
2000,"Sexy Beast (2000)","tt0203119",11201900,4288
2011,"Win Win (2011)","tt1606392",11190400,3857
2014,"Magic in the Moonlight (2014)","tt2870756",11181200,3814
2014,"Sabotage (2014)","tt1742334",11181200,3816
1994,"Airheads (1994)","tt0109068",11176800,4582
2000,"State and Main (2000)","tt0120202",11169600,4292
1986,"Violets Are Blue... (1986)","tt0092173",11115400,4694
2007,"The Seeker: The Dark Is Rising (2007)","tt0484562",11115300,4022
2001,"Mulholland Dr. (2001)","tt0166924",11097900,4244
1992,"Orlando (1992)","tt0107756",11089900,4598
1997,"Inventing the Abbotts (1997)","tt0119381",11088200,4482
2011,"Hoodwinked Too! Hood vs. Evil (2011)","tt0844993",11080700,3866
2011,"Prom (2011)","tt1604171",11080700,3869
2014,"Moms' Night Out (2014)","tt3014666",11074700,3827
1998,"Les Boys II (1998)","tt0137401",11074400,4462
2003,"The Order (2003)","tt0304711",11051700,4170
2006,"Tenacious D in The Pick of Destiny (2006)","tt0365830",11051000,4076
1986,"King Kong Lives (1986)","tt0091344",11045000,4701
1996,"Mary Reilly (1996)","tt0117002",11022600,4545
1996,"Bordello of Blood (1996)","tt0117826",11002900,4549
1997,"The Boxer (1997)","tt0118760",10993500,4495
1988,"Clara's Heart (1988)","tt0094882",10986100,4612
1986,"Avenging Force (1986)","tt0090678",10974700,4711
1997,"Gang Related (1997)","tt0118900",10974500,4498
1993,"Farewell My Concubine (1993)","tt0106332",10969600,4606
1987,"Leonard Part 6 (1987)","tt0093405",10947300,4658
2008,"The Boy in the Striped Pajamas (2008)","tt0914798",10941600,3991
2015,"The Gunman (2015)","tt2515034",10939500,3796
2009,"Away We Go (2009)","tt1176740",10938800,3951
1986,"No Retreat, No Surrender (1986)","tt0089695",10927800,4715
1995,"Persuasion (1995)","tt0114117",10920000,4570
1998,"The Opposite of Sex (1998)","tt0120777",10907500,4475
1989,"Let It Ride (1989)","tt0097731",10891400,4648
1986,"Fire with Fire (1986)","tt0091053",10880900,4720
2002,"Big Trouble (2002)","tt0246464",10871300,4234
2007,"Death at a Funeral (2007)","tt0795368",10849700,4042
2009,"Dragonball: Evolution (2009)","tt1098327",10846000,3957
2004,"Being Julia (2004)","tt0340012",10843500,4160
1997,"One Eight Seven (1997)","tt0118531",10841800,4519
1998,"Palmetto (1998)","tt0120782",10833300,4488
1993,"Jack the Bear (1993)","tt0107247",10822500,4615
1995,"Before Sunrise (1995)","tt0112471",10800000,4579
2001,"Kissing Jessica Stein (2001)","tt0264761",10790500,4266
1986,"Eliminators (1986)","tt0091003",10787100,4731
1986,"River's Edge (1986)","tt0091860",10787100,4732
2006,"Bella (2006)","tt0482463",10772100,4105
1965,"The Legend of Blood Mountain (1965)","tt0229528",10767300,5959
2006,"Hoot (2006)","tt0453494",10732200,4111
2010,"Blue Valentine (2010)","tt1120985",10695800,3918
2006,"The Painted Veil (2006)","tt0446755",10692400,4115
1992,"Of Mice and Men (1992)","tt0105046",10691600,4622
1999,"Dick (1999)","tt0144168",10686600,4408
1994,"Exotica (1994)","tt0109759",10677300,4618
2009,"A Serious Man (2009)","tt1019452",10660400,3972
1982,"Hanky Panky (1982)","tt0084049",10653100,4981
2009,"Get Low (2009)","tt1194263",10648800,3975
2003,"It Runs in the Family (2003)","tt0311110",10647800,4213
2009,"A Single Man (2009)","tt1315981",10637200,3978
2015,"The Danish Girl (2015)","tt0810819",10629900,3836
1999,"Topsy-Turvy (1999)","tt0151568",10618100,4411
1999,"The Straight Story (1999)","tt0166896",10618100,4415
1995,"Angels and Insects (1995)","tt0112365",10600000,4594
2011,"I Don't Know How She Does It (2011)","tt1742650",10576000,3927
2000,"I Dreamed of Africa (2000)","tt0167203",10556200,4356
2015,"Unfinished Business (2015)","tt2358925",10526700,3851
1989,"See You in the Morning (1989)","tt0098283",10518900,4689
2010,"Fair Game (2010)","tt0977855",10508400,3938
1998,"Down in the Delta (1998)","tt0142231",10499400,4535
1998,"Phantoms (1998)","tt0119891",10499400,4538
1997,"Kundun (1997)","tt0119485",10481700,4556
1985,"Enemy Mine (1985)","tt0089092",10464500,4815
1990,"Miller's Crossing (1990)","tt0100150",10448200,4629
1995,"Miami Rhapsody (1995)","tt0113808",10440000,4604
1956,"Invitation to the Dance (1956)","tt0049367",10440000,6689
2015,"The Walk (2015)","tt3488710",10423500,3864
1992,"Innocent Blood (1992)","tt0104511",10419000,4649
1985,"Young Sherlock Holmes (1985)","tt0090357",10415500,4820
